date,country,channel,device,product_category,users,sessions,product_views,add_to_cart,begin_checkout,purchases,revenue,ad_spend
2026-03-08,Austria,Email,Desktop,Necklaces,150,175,91,9,4,2,197.42,13.52
2026-03-08,Austria,Email,Mobile,Necklaces,184,210,162,27,13,6,671.29,6.94
2026-03-08,Germany,Email,Tablet,Earrings,118,133,65,13,5,3,182.12,6.16
2026-03-08,Germany,Social Media,Desktop,Bracelets,213,282,164,31,14,5,379.35,129.7
2026-03-08,Austria,Social Media,Mobile,Watches,335,428,341,47,24,8,1790.44,157.6
2026-03-08,Switzerland,Social Media,Tablet,Watches,60,84,48,6,4,1,251.41,28.61
2026-03-08,Germany,Direct,Desktop,Watches,125,171,115,15,8,4,761.97,0.0
2026-03-08,Germany,Direct,Mobile,Rings,326,434,196,29,14,7,1185.71,0.0
2026-03-08,Germany,Direct,Tablet,Necklaces,92,118,70,7,3,1,92.89,0.0
2026-03-08,Germany,Referral,Desktop,Bracelets,59,69,31,3,1,0,0.0,0.0
2026-03-08,Germany,Referral,Mobile,Bracelets,82,114,86,17,7,2,154.6,0.0
2026-03-08,Switzerland,Referral,Tablet,Earrings,75,105,80,7,5,1,83.59,0.0
2026-03-09,Switzerland,Organic Search,Desktop,Bracelets,270,313,140,20,14,6,498.76,0.0
2026-03-09,Germany,Organic Search,Mobile,Necklaces,462,550,266,39,27,13,1272.24,0.0
2026-03-09,Austria,Organic Search,Tablet,Watches,109,149,88,17,8,3,636.91,0.0
2026-03-09,Switzerland,Paid Search,Desktop,Watches,284,338,213,34,24,11,2414.45,263.84
2026-03-09,Germany,Paid Search,Mobile,Necklaces,379,444,324,54,37,19,1935.18,385.25
2026-03-09,Switzerland,Paid Search,Tablet,Earrings,42,57,32,5,2,0,0.0,31.77
2026-03-09,Switzerland,Email,Desktop,Watches,134,158,107,16,8,5,1066.28,11.43
2026-03-09,Germany,Email,Mobile,Earrings,210,262,126,25,16,8,601.89,20.41
2026-03-09,Switzerland,Email,Tablet,Earrings,122,141,69,12,5,2,146.11,10.77
2026-03-09,Switzerland,Social Media,Desktop,Rings,243,323,238,48,28,10,1471.26,147.13
2026-03-09,Germany,Social Media,Mobile,Necklaces,313,358,226,43,24,8,745.61,77.7
2026-03-09,Germany,Social Media,Tablet,Bracelets,77,93,69,7,5,2,169.73,23.7
2026-03-09,Austria,Direct,Desktop,Watches,230,298,228,49,35,18,3366.49,0.0
2026-03-09,Germany,Direct,Mobile,Rings,235,278,190,20,13,6,1069.74,0.0
2026-03-09,Germany,Direct,Tablet,Earrings,106,124,90,19,9,5,369.95,0.0
2026-03-09,Germany,Referral,Desktop,Bracelets,138,159,75,16,8,3,301.03,0.0
2026-03-09,Austria,Referral,Mobile,Earrings,119,155,87,14,8,3,195.57,0.0
2026-03-09,Germany,Referral,Tablet,Watches,46,60,29,5,2,0,0.0,0.0
2026-03-10,Germany,Organic Search,Desktop,Watches,239,323,198,32,22,11,2247.26,0.0
2026-03-10,Switzerland,Organic Search,Mobile,Earrings,422,574,405,86,61,27,1885.44,0.0
2026-03-10,Germany,Organic Search,Tablet,Watches,169,194,137,28,17,7,1353.79,0.0
2026-03-10,Austria,Paid Search,Desktop,Rings,305,360,223,36,18,8,1534.79,310.73
2026-03-10,Germany,Paid Search,Mobile,Rings,305,388,245,51,28,13,2187.06,197.39
2026-03-10,Austria,Paid Search,Tablet,Watches,79,101,69,14,8,3,710.48,67.68
2026-03-10,Austria,Email,Desktop,Necklaces,109,123,90,15,10,5,498.0,2.64
2026-03-10,Germany,Email,Mobile,Watches,151,206,159,30,20,12,3000.17,8.37
2026-03-10,Austria,Email,Tablet,Bracelets,40,52,36,6,4,2,183.07,3.35
2026-03-10,Switzerland,Social Media,Desktop,Necklaces,283,330,168,25,11,4,365.1,96.74
2026-03-10,Austria,Social Media,Mobile,Watches,336,405,272,50,25,10,2129.49,138.5
2026-03-10,Germany,Social Media,Tablet,Bracelets,106,124,97,12,5,1,81.06,48.01
2026-03-10,Switzerland,Direct,Desktop,Necklaces,129,172,82,13,9,4,418.21,0.0
2026-03-10,Germany,Direct,Mobile,Bracelets,260,332,164,21,14,7,624.47,0.0
2026-03-10,Germany,Direct,Tablet,Necklaces,62,72,38,3,2,0,0.0,0.0
2026-03-10,Austria,Referral,Desktop,Earrings,103,130,95,9,4,1,80.03,0.0
2026-03-10,Austria,Referral,Mobile,Watches,24,32,16,2,1,0,0.0,0.0
2026-03-10,Switzerland,Referral,Tablet,Bracelets,17,20,10,1,0,0,0.0,0.0
2026-03-11,Germany,Organic Search,Desktop,Earrings,380,424,227,35,17,9,653.55,0.0
2026-03-11,Switzerland,Organic Search,Mobile,Necklaces,498,576,380,68,45,22,2116.86,0.0
2026-03-11,Austria,Organic Search,Tablet,Bracelets,133,167,109,9,6,2,183.19,0.0
2026-03-11,Germany,Paid Search,Desktop,Bracelets,233,290,202,17,9,4,318.99,260.5
2026-03-11,Switzerland,Paid Search,Mobile,Watches,372,440,343,74,38,17,3611.67,323.37
2026-03-11,Switzerland,Paid Search,Tablet,Bracelets,76,86,43,6,3,1,73.83,71.14
2026-03-11,Austria,Email,Desktop,Necklaces,192,232,147,26,17,8,868.31,5.05
2026-03-11,Austria,Email,Mobile,Earrings,246,290,164,15,8,4,275.37,14.05
2026-03-11,Germany,Email,Tablet,Necklaces,56,75,45,5,2,1,92.43,4.41
2026-03-11,Germany,Social Media,Desktop,Rings,232,297,211,32,14,5,871.16,63.95
2026-03-11,Germany,Social Media,Mobile,Necklaces,299,416,243,20,14,5,435.09,170.44
2026-03-11,Germany,Social Media,Tablet,Bracelets,77,95,75,7,4,1,77.51,32.59
2026-03-11,Germany,Direct,Desktop,Watches,120,151,100,21,15,8,2071.98,0.0
2026-03-11,Austria,Direct,Mobile,Necklaces,232,297,152,23,16,8,911.29,0.0
2026-03-11,Germany,Direct,Tablet,Necklaces,129,158,92,13,6,3,278.73,0.0
2026-03-11,Switzerland,Referral,Desktop,Bracelets,68,77,47,8,3,1,75.19,0.0
2026-03-11,Austria,Referral,Mobile,Watches,169,192,124,22,13,5,1058.32,0.0
2026-03-11,Austria,Referral,Tablet,Rings,59,69,38,6,3,1,163.51,0.0
2026-03-12,Germany,Organic Search,Desktop,Rings,258,333,265,49,33,16,2344.52,0.0
2026-03-12,Austria,Organic Search,Mobile,Bracelets,392,506,331,68,41,20,1461.64,0.0
2026-03-12,Switzerland,Organic Search,Tablet,Bracelets,99,122,90,15,8,3,249.85,0.0
2026-03-12,Switzerland,Paid Search,Desktop,Rings,251,345,181,26,13,5,879.93,240.68
2026-03-12,Germany,Paid Search,Mobile,Watches,395,446,232,40,29,11,2890.79,420.82
2026-03-12,Switzerland,Paid Search,Tablet,Earrings,95,121,89,7,3,1,76.17,97.42
2026-03-12,Austria,Email,Desktop,Watches,109,131,100,13,5,3,755.65,4.11
2026-03-12,Germany,Email,Mobile,Necklaces,231,302,137,24,11,6,498.57,8.11
2026-03-12,Switzerland,Email,Tablet,Watches,72,96,54,11,5,2,456.58,3.56
2026-03-12,Switzerland,Social Media,Desktop,Bracelets,188,246,176,23,16,5,487.16,62.56
2026-03-12,Switzerland,Social Media,Mobile,Necklaces,306,414,219,43,21,8,761.96,131.33
2026-03-12,Germany,Social Media,Tablet,Necklaces,76,103,67,5,3,1,104.85,20.21
2026-03-12,Austria,Direct,Desktop,Earrings,219,246,190,24,12,6,379.51,0.0
2026-03-12,Germany,Direct,Mobile,Earrings,234,289,152,25,13,7,428.4,0.0
2026-03-12,Switzerland,Direct,Tablet,Bracelets,44,60,38,4,1,0,0.0,0.0
2026-03-12,Switzerland,Referral,Desktop,Rings,67,90,69,9,4,1,157.35,0.0
2026-03-12,Switzerland,Referral,Mobile,Earrings,149,182,136,25,11,4,329.85,0.0
2026-03-12,Switzerland,Referral,Tablet,Bracelets,42,54,37,4,2,0,0.0,0.0
2026-03-13,Germany,Organic Search,Desktop,Earrings,268,359,228,29,14,7,587.85,0.0
2026-03-13,Germany,Organic Search,Mobile,Necklaces,491,625,285,54,26,12,1363.01,0.0
2026-03-13,Austria,Organic Search,Tablet,Earrings,165,186,111,15,10,4,273.63,0.0
2026-03-13,Switzerland,Paid Search,Desktop,Necklaces,289,345,171,26,13,6,673.63,281.06
2026-03-13,Switzerland,Paid Search,Mobile,Rings,429,491,357,47,25,11,1830.38,331.99
2026-03-13,Switzerland,Paid Search,Tablet,Earrings,138,174,90,11,7,3,191.75,116.84
2026-03-13,Germany,Email,Desktop,Necklaces,148,198,157,27,18,10,857.6,7.72
2026-03-13,Switzerland,Email,Mobile,Bracelets,264,302,149,31,16,10,941.26,21.91
2026-03-13,Austria,Email,Tablet,Necklaces,59,82,63,12,6,2,210.95,6.35
2026-03-13,Germany,Social Media,Desktop,Watches,276,317,182,37,23,9,2170.6,91.04
2026-03-13,Austria,Social Media,Mobile,Bracelets,383,437,221,21,15,5,454.77,191.82
2026-03-13,Austria,Social Media,Tablet,Rings,85,101,77,16,10,3,534.95,23.25
2026-03-13,Germany,Direct,Desktop,Necklaces,179,209,136,29,16,8,764.99,0.0
2026-03-13,Switzerland,Direct,Mobile,Rings,314,351,274,43,30,17,2480.73,0.0
2026-03-13,Germany,Direct,Tablet,Watches,63,85,67,12,7,4,967.11,0.0
2026-03-13,Germany,Referral,Desktop,Watches,123,157,124,18,11,4,1010.19,0.0
2026-03-13,Austria,Referral,Mobile,Watches,64,73,33,4,2,0,0.0,0.0
2026-03-13,Switzerland,Referral,Tablet,Bracelets,30,39,21,4,2,0,0.0,0.0
2026-03-14,Switzerland,Organic Search,Desktop,Earrings,371,480,249,36,20,10,677.23,0.0
2026-03-14,Austria,Organic Search,Mobile,Bracelets,529,606,439,60,33,17,1325.81,0.0
2026-03-14,Germany,Organic Search,Tablet,Rings,141,160,76,13,7,3,544.21,0.0
2026-03-14,Austria,Paid Search,Desktop,Rings,342,449,229,20,12,5,682.7,205.07
2026-03-14,Germany,Paid Search,Mobile,Bracelets,411,550,368,74,43,21,1593.46,441.14
2026-03-14,Austria,Paid Search,Tablet,Necklaces,96,109,84,8,5,2,175.48,88.13
2026-03-14,Germany,Email,Desktop,Bracelets,134,167,86,18,11,5,489.92,3.95
2026-03-14,Germany,Email,Mobile,Necklaces,240,297,141,30,15,9,936.22,18.47
2026-03-14,Austria,Email,Tablet,Bracelets,83,98,51,6,4,2,182.62,3.24
2026-03-14,Germany,Social Media,Desktop,Watches,323,373,263,40,25,10,2450.81,76.06
2026-03-14,Austria,Social Media,Mobile,Rings,259,355,253,35,22,9,1716.49,152.5
2026-03-14,Austria,Social Media,Tablet,Bracelets,101,123,94,12,7,2,160.12,60.36
2026-03-14,Switzerland,Direct,Desktop,Bracelets,163,208,115,17,10,5,386.62,0.0
2026-03-14,Austria,Direct,Mobile,Earrings,308,394,241,34,24,13,1050.18,0.0
2026-03-14,Austria,Direct,Tablet,Earrings,66,78,46,3,1,0,0.0,0.0
2026-03-14,Germany,Referral,Desktop,Rings,111,129,87,9,5,2,315.82,0.0
2026-03-14,Austria,Referral,Mobile,Earrings,136,169,85,16,11,4,297.47,0.0
2026-03-14,Switzerland,Referral,Tablet,Rings,56,71,55,5,3,1,189.37,0.0
2026-03-15,Austria,Organic Search,Desktop,Necklaces,266,349,272,52,29,12,1104.09,0.0
2026-03-15,Austria,Organic Search,Mobile,Necklaces,446,529,317,30,14,6,558.23,0.0
2026-03-15,Switzerland,Organic Search,Tablet,Earrings,144,182,95,11,5,2,157.55,0.0
2026-03-15,Germany,Paid Search,Desktop,Necklaces,264,338,246,43,30,15,1564.42,255.09
2026-03-15,Switzerland,Paid Search,Mobile,Bracelets,296,410,257,23,15,7,607.99,308.03
2026-03-15,Germany,Paid Search,Tablet,Watches,98,128,77,14,9,3,756.84,61.38
2026-03-15,Switzerland,Email,Desktop,Watches,127,162,108,17,11,7,1634.97,8.45
2026-03-15,Austria,Email,Mobile,Bracelets,171,227,175,28,15,7,672.11,8.39
2026-03-15,Germany,Email,Tablet,Rings,14,20,10,1,0,0,0.0,1.33
2026-03-15,Austria,Social Media,Desktop,Earrings,240,300,175,17,9,3,198.78,132.4
2026-03-15,Germany,Social Media,Mobile,Watches,283,364,165,14,7,2,502.1,116.03
2026-03-15,Germany,Social Media,Tablet,Watches,124,150,101,13,7,2,423.9,68.99
2026-03-15,Germany,Direct,Desktop,Necklaces,190,224,111,9,4,1,112.01,0.0
2026-03-15,Germany,Direct,Mobile,Earrings,215,292,168,21,9,4,277.25,0.0
2026-03-15,Germany,Direct,Tablet,Watches,26,34,17,3,2,1,204.51,0.0
2026-03-15,Germany,Referral,Desktop,Rings,83,100,64,5,3,1,148.26,0.0
2026-03-15,Switzerland,Referral,Mobile,Watches,172,232,130,17,10,4,899.61,0.0
2026-03-15,Austria,Referral,Tablet,Bracelets,16,20,11,0,0,0,0.0,0.0
2026-03-16,Austria,Organic Search,Desktop,Watches,286,364,278,28,14,6,1244.73,0.0
2026-03-16,Switzerland,Organic Search,Mobile,Watches,389,480,242,26,16,7,1520.63,0.0
2026-03-16,Switzerland,Organic Search,Tablet,Earrings,120,145,98,14,8,3,237.64,0.0
2026-03-16,Germany,Paid Search,Desktop,Bracelets,294,332,173,32,21,9,869.23,209.32
2026-03-16,Austria,Paid Search,Mobile,Watches,382,434,323,35,16,6,1217.33,400.75
2026-03-16,Switzerland,Paid Search,Tablet,Bracelets,89,105,64,8,5,2,180.01,88.99
2026-03-16,Switzerland,Email,Desktop,Rings,147,178,135,26,16,9,1376.94,7.63
2026-03-16,Austria,Email,Mobile,Rings,182,204,98,12,7,4,606.72,12.08
2026-03-16,Switzerland,Email,Tablet,Rings,55,72,39,8,5,3,562.46,4.66
2026-03-16,Switzerland,Social Media,Desktop,Earrings,168,195,147,30,15,5,404.05,76.93
2026-03-16,Austria,Social Media,Mobile,Rings,306,373,176,31,15,5,690.41,126.83
2026-03-16,Austria,Social Media,Tablet,Watches,88,112,88,14,6,2,484.71,28.56
2026-03-16,Switzerland,Direct,Desktop,Earrings,213,243,129,18,8,4,292.78,0.0
2026-03-16,Austria,Direct,Mobile,Watches,245,304,161,32,14,7,1554.92,0.0
2026-03-16,Austria,Direct,Tablet,Necklaces,44,51,35,5,2,1,100.04,0.0
2026-03-16,Austria,Referral,Desktop,Bracelets,78,98,56,6,4,1,84.38,0.0
2026-03-16,Switzerland,Referral,Mobile,Rings,128,172,133,22,12,5,776.17,0.0
2026-03-16,Germany,Referral,Tablet,Necklaces,41,55,31,5,3,1,113.24,0.0
2026-03-17,Switzerland,Organic Search,Desktop,Rings,341,393,297,64,39,19,2855.02,0.0
2026-03-17,Austria,Organic Search,Mobile,Watches,413,493,250,27,17,7,1703.47,0.0
2026-03-17,Austria,Organic Search,Tablet,Necklaces,94,113,66,10,6,3,306.14,0.0
2026-03-17,Switzerland,Paid Search,Desktop,Rings,234,313,216,40,26,13,2128.51,284.18
2026-03-17,Germany,Paid Search,Mobile,Rings,375,474,350,54,25,12,1652.9,241.99
2026-03-17,Austria,Paid Search,Tablet,Earrings,101,117,80,7,4,1,59.76,87.61
2026-03-17,Austria,Email,Desktop,Rings,113,143,93,13,8,3,492.0,5.88
2026-03-17,Switzerland,Email,Mobile,Bracelets,203,240,180,24,14,6,590.69,18.47
2026-03-17,Germany,Email,Tablet,Necklaces,39,54,33,6,3,1,104.83,3.4
2026-03-17,Germany,Social Media,Desktop,Bracelets,216,270,192,21,15,5,476.85,133.98
2026-03-17,Switzerland,Social Media,Mobile,Bracelets,306,363,238,41,18,6,465.85,102.24
2026-03-17,Germany,Social Media,Tablet,Earrings,74,94,72,12,5,1,63.76,32.63
2026-03-17,Switzerland,Direct,Desktop,Rings,207,261,180,38,17,8,1261.51,0.0
2026-03-17,Germany,Direct,Mobile,Bracelets,269,311,238,44,20,9,876.64,0.0
2026-03-17,Austria,Direct,Tablet,Bracelets,61,69,33,3,1,0,0.0,0.0
2026-03-17,Germany,Referral,Desktop,Rings,36,46,31,2,1,0,0.0,0.0
2026-03-17,Germany,Referral,Mobile,Bracelets,112,141,66,7,5,2,199.2,0.0
2026-03-17,Austria,Referral,Tablet,Watches,63,85,43,6,3,1,229.92,0.0
2026-03-18,Germany,Organic Search,Desktop,Earrings,326,434,258,40,20,8,478.19,0.0
2026-03-18,Germany,Organic Search,Mobile,Necklaces,446,550,249,38,20,9,822.37,0.0
2026-03-18,Germany,Organic Search,Tablet,Rings,140,187,115,16,7,3,432.55,0.0
2026-03-18,Austria,Paid Search,Desktop,Bracelets,240,275,137,25,14,7,540.06,209.95
2026-03-18,Austria,Paid Search,Mobile,Rings,355,467,253,22,12,6,880.72,379.79
2026-03-18,Switzerland,Paid Search,Tablet,Bracelets,76,97,64,12,8,3,296.07,74.98
2026-03-18,Austria,Email,Desktop,Necklaces,145,188,135,18,8,3,319.35,4.21
2026-03-18,Austria,Email,Mobile,Bracelets,208,264,161,31,22,11,901.79,10.16
2026-03-18,Austria,Email,Tablet,Necklaces,24,28,19,3,2,1,96.36,0.71
2026-03-18,Austria,Social Media,Desktop,Watches,239,267,169,28,13,5,1163.86,70.57
2026-03-18,Switzerland,Social Media,Mobile,Bracelets,322,412,229,44,26,9,763.74,174.63
2026-03-18,Austria,Social Media,Tablet,Bracelets,70,80,39,7,3,1,88.7,20.45
2026-03-18,Austria,Direct,Desktop,Necklaces,167,197,149,25,12,6,661.51,0.0
2026-03-18,Germany,Direct,Mobile,Necklaces,227,289,169,30,21,10,892.2,0.0
2026-03-18,Switzerland,Direct,Tablet,Earrings,71,82,65,5,2,1,82.4,0.0
2026-03-18,Austria,Referral,Desktop,Earrings,164,199,108,17,8,3,222.25,0.0
2026-03-18,Switzerland,Referral,Mobile,Watches,90,121,59,10,7,2,390.55,0.0
2026-03-18,Austria,Referral,Tablet,Rings,40,53,38,7,4,1,136.55,0.0
2026-03-19,Germany,Organic Search,Desktop,Watches,333,433,231,25,15,7,1762.17,0.0
2026-03-19,Germany,Organic Search,Mobile,Necklaces,373,516,337,62,31,16,1580.19,0.0
2026-03-19,Switzerland,Organic Search,Tablet,Necklaces,137,161,127,14,8,3,266.39,0.0
2026-03-19,Austria,Paid Search,Desktop,Earrings,239,319,162,17,8,3,221.1,239.2
2026-03-19,Germany,Paid Search,Mobile,Earrings,370,425,252,35,17,8,480.51,353.82
2026-03-19,Switzerland,Paid Search,Tablet,Bracelets,117,134,83,15,9,4,362.26,116.46
2026-03-19,Switzerland,Email,Desktop,Watches,122,167,124,21,10,5,1071.01,6.09
2026-03-19,Switzerland,Email,Mobile,Necklaces,187,243,128,20,11,5,511.06,5.8
2026-03-19,Austria,Email,Tablet,Earrings,57,73,42,6,4,2,131.49,2.46
2026-03-19,Germany,Social Media,Desktop,Bracelets,208,236,127,12,6,2,176.09,59.57
2026-03-19,Austria,Social Media,Mobile,Watches,349,408,196,40,19,7,1351.72,214.14
2026-03-19,Germany,Social Media,Tablet,Watches,74,100,49,6,4,1,199.83,20.47
2026-03-19,Germany,Direct,Desktop,Earrings,156,182,137,27,18,8,651.4,0.0
2026-03-19,Austria,Direct,Mobile,Necklaces,193,268,210,34,16,9,886.54,0.0
2026-03-19,Germany,Direct,Tablet,Watches,39,52,33,3,2,0,0.0,0.0
2026-03-19,Austria,Referral,Desktop,Necklaces,77,96,73,9,4,1,109.4,0.0
2026-03-19,Germany,Referral,Mobile,Rings,94,124,63,6,3,1,191.04,0.0
2026-03-19,Austria,Referral,Tablet,Earrings,20,29,17,3,1,0,0.0,0.0
2026-03-20,Austria,Organic Search,Desktop,Earrings,404,516,341,61,41,21,1335.37,0.0
2026-03-20,Austria,Organic Search,Mobile,Bracelets,433,583,269,24,17,9,892.34,0.0
2026-03-20,Switzerland,Organic Search,Tablet,Earrings,111,144,74,6,3,1,80.7,0.0
2026-03-20,Austria,Paid Search,Desktop,Watches,295,396,288,39,19,9,2020.34,270.54
2026-03-20,Austria,Paid Search,Mobile,Watches,372,501,393,44,21,10,2158.01,313.26
2026-03-20,Austria,Paid Search,Tablet,Earrings,142,162,122,11,5,2,120.99,152.39
2026-03-20,Switzerland,Email,Desktop,Watches,166,214,134,10,4,2,383.22,10.82
2026-03-20,Switzerland,Email,Mobile,Watches,220,271,124,16,11,6,1253.64,6.25
2026-03-20,Austria,Email,Tablet,Bracelets,17,20,12,1,0,0,0.0,1.56
2026-03-20,Germany,Social Media,Desktop,Rings,212,273,191,34,21,7,1193.81,76.99
2026-03-20,Germany,Social Media,Mobile,Earrings,409,459,237,37,21,8,583.22,125.95
2026-03-20,Switzerland,Social Media,Tablet,Necklaces,92,128,60,12,6,2,192.64,69.51
2026-03-20,Switzerland,Direct,Desktop,Bracelets,187,234,178,29,21,12,1066.41,0.0
2026-03-20,Switzerland,Direct,Mobile,Bracelets,268,345,235,36,23,13,1203.25,0.0
2026-03-20,Austria,Direct,Tablet,Rings,87,101,60,7,5,2,378.64,0.0
2026-03-20,Germany,Referral,Desktop,Necklaces,84,98,52,10,6,2,192.38,0.0
2026-03-20,Switzerland,Referral,Mobile,Necklaces,178,220,130,17,10,4,405.87,0.0
2026-03-20,Germany,Referral,Tablet,Earrings,17,24,13,2,1,0,0.0,0.0
2026-03-21,Germany,Organic Search,Desktop,Earrings,323,417,258,56,40,19,1330.71,0.0
2026-03-21,Germany,Organic Search,Mobile,Rings,487,632,419,43,21,9,1274.73,0.0
2026-03-21,Germany,Organic Search,Tablet,Rings,138,170,105,9,6,3,408.35,0.0
2026-03-21,Austria,Paid Search,Desktop,Bracelets,267,368,203,40,26,13,973.1,196.0
2026-03-21,Austria,Paid Search,Mobile,Earrings,422,512,407,67,46,19,1514.16,355.93
2026-03-21,Switzerland,Paid Search,Tablet,Earrings,126,153,101,15,10,4,297.4,88.74
2026-03-21,Switzerland,Email,Desktop,Earrings,156,193,101,12,6,3,238.05,8.01
2026-03-21,Switzerland,Email,Mobile,Watches,168,217,147,28,16,10,2032.12,10.35
2026-03-21,Switzerland,Email,Tablet,Watches,66,80,39,3,1,0,0.0,4.9
2026-03-21,Austria,Social Media,Desktop,Bracelets,245,322,199,27,19,7,568.76,142.44
2026-03-21,Austria,Social Media,Mobile,Necklaces,325,412,235,20,14,5,538.83,144.82
2026-03-21,Switzerland,Social Media,Tablet,Watches,80,93,69,9,6,2,521.54,42.6
2026-03-21,Switzerland,Direct,Desktop,Necklaces,206,276,148,13,9,4,354.92,0.0
2026-03-21,Switzerland,Direct,Mobile,Watches,330,409,223,24,12,5,1208.88,0.0
2026-03-21,Switzerland,Direct,Tablet,Watches,75,94,69,10,5,2,455.75,0.0
2026-03-21,Switzerland,Referral,Desktop,Earrings,113,126,83,13,7,3,249.36,0.0
2026-03-21,Austria,Referral,Mobile,Earrings,111,130,60,7,4,1,79.82,0.0
2026-03-21,Austria,Referral,Tablet,Necklaces,31,35,26,4,2,0,0.0,0.0
2026-03-22,Austria,Organic Search,Desktop,Rings,373,431,294,47,26,11,1632.63,0.0
2026-03-22,Germany,Organic Search,Mobile,Bracelets,367,481,216,18,8,4,400.85,0.0
2026-03-22,Switzerland,Organic Search,Tablet,Necklaces,51,60,40,4,2,0,0.0,0.0
2026-03-22,Switzerland,Paid Search,Desktop,Necklaces,249,323,158,17,12,5,494.37,177.69
2026-03-22,Austria,Paid Search,Mobile,Watches,321,421,260,24,17,8,1909.84,276.93
2026-03-22,Germany,Paid Search,Tablet,Bracelets,105,139,70,6,4,1,91.26,67.85
2026-03-22,Switzerland,Email,Desktop,Rings,150,209,111,20,13,8,1430.68,8.41
2026-03-22,Germany,Email,Mobile,Rings,150,175,126,18,8,4,623.8,4.47
2026-03-22,Switzerland,Email,Tablet,Rings,40,45,31,6,3,1,145.09,1.82
2026-03-22,Austria,Social Media,Desktop,Watches,246,284,180,26,18,7,1769.04,134.41
2026-03-22,Austria,Social Media,Mobile,Necklaces,353,408,213,22,14,5,542.49,214.41
2026-03-22,Germany,Social Media,Tablet,Earrings,106,130,79,9,5,2,128.22,50.86
2026-03-22,Switzerland,Direct,Desktop,Necklaces,248,297,176,34,25,14,1522.93,0.0
2026-03-22,Germany,Direct,Mobile,Watches,238,293,210,34,20,10,1962.21,0.0
2026-03-22,Austria,Direct,Tablet,Necklaces,72,95,60,8,3,1,103.89,0.0
2026-03-22,Switzerland,Referral,Desktop,Rings,53,59,32,6,4,1,163.9,0.0
2026-03-22,Austria,Referral,Mobile,Bracelets,131,147,83,14,9,4,390.34,0.0
2026-03-22,Germany,Referral,Tablet,Necklaces,36,49,38,7,3,1,100.11,0.0
2026-03-23,Switzerland,Organic Search,Desktop,Bracelets,332,381,244,38,26,13,1275.84,0.0
2026-03-23,Austria,Organic Search,Mobile,Watches,426,552,355,43,30,15,3866.26,0.0
2026-03-23,Austria,Organic Search,Tablet,Rings,147,173,86,8,5,2,324.55,0.0
2026-03-23,Switzerland,Paid Search,Desktop,Rings,270,341,166,16,11,5,773.54,185.01
2026-03-23,Switzerland,Paid Search,Mobile,Necklaces,385,445,273,49,23,11,1250.21,201.43
2026-03-23,Austria,Paid Search,Tablet,Rings,96,110,71,12,8,3,480.19,83.23
2026-03-23,Austria,Email,Desktop,Bracelets,138,177,104,16,11,5,488.6,4.86
2026-03-23,Switzerland,Email,Mobile,Necklaces,202,265,175,14,6,3,299.77,18.25
2026-03-23,Germany,Email,Tablet,Necklaces,75,101,46,10,6,3,338.53,3.7
2026-03-23,Switzerland,Social Media,Desktop,Watches,251,305,206,37,25,8,1623.1,71.19
2026-03-23,Switzerland,Social Media,Mobile,Necklaces,286,364,288,38,23,8,701.0,113.09
2026-03-23,Germany,Social Media,Tablet,Rings,78,90,61,9,6,2,320.53,21.48
2026-03-23,Switzerland,Direct,Desktop,Earrings,162,215,105,12,6,2,157.5,0.0
2026-03-23,Austria,Direct,Mobile,Earrings,188,257,156,19,9,4,332.42,0.0
2026-03-23,Germany,Direct,Tablet,Bracelets,85,97,44,4,2,0,0.0,0.0
2026-03-23,Germany,Referral,Desktop,Watches,94,128,89,13,8,3,733.42,0.0
2026-03-23,Switzerland,Referral,Mobile,Bracelets,170,231,176,20,10,4,357.36,0.0
2026-03-23,Austria,Referral,Tablet,Bracelets,66,75,50,10,4,1,84.74,0.0
2026-03-24,Switzerland,Organic Search,Desktop,Necklaces,295,400,222,41,21,11,1118.25,0.0
2026-03-24,Austria,Organic Search,Mobile,Necklaces,457,525,346,55,26,12,1098.56,0.0
2026-03-24,Germany,Organic Search,Tablet,Bracelets,89,110,68,9,5,2,197.81,0.0
2026-03-24,Switzerland,Paid Search,Desktop,Bracelets,293,370,172,25,15,7,597.65,191.61
2026-03-24,Germany,Paid Search,Mobile,Earrings,332,457,207,33,16,7,569.67,227.01
2026-03-24,Germany,Paid Search,Tablet,Rings,131,158,76,8,5,2,325.31,92.99
2026-03-24,Switzerland,Email,Desktop,Rings,95,132,98,19,9,4,563.87,7.26
2026-03-24,Switzerland,Email,Mobile,Rings,137,179,107,13,7,3,532.14,14.11
2026-03-24,Switzerland,Email,Tablet,Necklaces,67,90,45,8,5,2,170.32,4.29
2026-03-24,Switzerland,Social Media,Desktop,Watches,218,273,181,15,10,4,1005.1,92.76
2026-03-24,Germany,Social Media,Mobile,Rings,357,444,200,26,15,6,844.5,105.8
2026-03-24,Switzerland,Social Media,Tablet,Bracelets,100,134,65,7,4,1,98.54,50.44
2026-03-24,Austria,Direct,Desktop,Necklaces,249,278,211,21,15,7,787.2,0.0
2026-03-24,Austria,Direct,Mobile,Necklaces,189,253,187,26,14,7,659.7,0.0
2026-03-24,Austria,Direct,Tablet,Rings,65,89,58,11,5,2,334.73,0.0
2026-03-24,Germany,Referral,Desktop,Necklaces,60,69,45,8,3,1,107.31,0.0
2026-03-24,Austria,Referral,Mobile,Rings,152,184,139,15,9,3,451.62,0.0
